Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Repaired?,"('Close', 'ABK')","('High', 'ABK')","('Low', 'ABK')","('Open', 'ABK')","('Volume', 'ABK')","('Close', 'ABK').1","('High', 'ABK').1","('Low', 'ABK').1","('Open', 'ABK').1","('Volume', 'ABK').1","('Close', 'ABK')","('High', 'ABK')","('Low', 'ABK')","('Open', 'ABK')","('Volume', 'ABK')"
2000-02-03,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-04,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-07,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.1051699966192245,486050.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-08,0.1066600009799003,0.1066600009799003,0.1051699966192245,0.1066600009799003,810083.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-09,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.1051699966192245,27003.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-10,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-11,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-14,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.1051699966192245,54006.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-15,0.1036899983882904,0.1051699966192245,0.1036899983882904,0.1036899983882904,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-16,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,27003.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-17,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-18,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-22,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,135014.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-23,0.1022100001573562,0.1036899983882904,0.1022100001573562,0.1022100001573562,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-24,0.1022100001573562,0.1022100001573562,0.1022100001573562,0.1022100001573562,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-25,0.1022100001573562,0.1022100001573562,0.1022100001573562,0.1022100001573562,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-28,0.1022100001573562,0.1036899983882904,0.1022100001573562,0.1022100001573562,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-02-29,0.1022100001573562,0.1022100001573562,0.1022100001573562,0.1022100001573562,216022.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-01,0.1022100001573562,0.1022100001573562,0.1022100001573562,0.1022100001573562,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-02,0.1022100001573562,0.1022100001573562,0.1022100001573562,0.1022100001573562,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-03,0.1022100001573562,0.1022100001573562,0.1022100001573562,0.1022100001573562,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-06,0.1022100001573562,0.1036899983882904,0.1022100001573562,0.1022100001573562,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-07,0.1022100001573562,0.1036899983882904,0.1022100001573562,0.1022100001573562,216022.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-08,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,783080.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-09,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-10,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-13,0.1051699966192245,0.1051699966192245,0.1036899983882904,0.1051699966192245,486050.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-14,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,54006.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-15,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-16,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-17,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-20,0.1036899983882904,0.1036899983882904,0.1036899983882904,0.1036899983882904,216022.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-21,0.1022100001573562,0.1051699966192245,0.1022100001573562,0.1022100001573562,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-22,0.1051699966192245,0.1051699966192245,0.1036899983882904,0.1051699966192245,216022.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-23,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-24,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-27,0.1096199974417686,0.1096199974417686,0.1066600009799003,0.1096199974417686,756077.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-28,0.1096199974417686,0.1125800013542175,0.1096199974417686,0.1096199974417686,1485152.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-29,0.1081399992108345,0.1096199974417686,0.1081399992108345,0.1081399992108345,1485152.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-30,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-03-31,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-03,0.1111000031232833,0.1111000031232833,0.1081399992108345,0.1111000031232833,702072.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-04,0.1125800013542175,0.1125800013542175,0.1111000031232833,0.1125800013542175,702072.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-05,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,486050.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-06,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-07,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-10,0.1111000031232833,0.1125800013542175,0.1111000031232833,0.1111000031232833,1242127.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-11,0.1125800013542175,0.1125800013542175,0.1111000031232833,0.1125800013542175,2214226.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-12,0.1125800013542175,0.1125800013542175,0.1111000031232833,0.1125800013542175,4374447.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-13,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-14,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-17,0.1111000031232833,0.1111000031232833,0.1096199974417686,0.1111000031232833,540055.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-18,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,405041.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-19,0.1125800013542175,0.1125800013542175,0.1111000031232833,0.1125800013542175,405041.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-20,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-24,0.1111000031232833,0.1125800013542175,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-25,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,702072.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-26,0.1111000031232833,0.1125800013542175,0.1111000031232833,0.1111000031232833,1404144.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-27,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-04-28,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-01,0.1051699966192245,0.1066600009799003,0.1051699966192245,0.1051699966192245,2241229.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-02,0.1066600009799003,0.1066600009799003,0.1066600009799003,0.1066600009799003,27003.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-03,0.1081399992108345,0.1081399992108345,0.1066600009799003,0.1081399992108345,1809185.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-04,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-05,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-08,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.1051699966192245,756077.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-09,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-10,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.1051699966192245,351036.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-11,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-12,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.1051699966192245,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-15,0.1051699966192245,0.1066600009799003,0.1051699966192245,0.1051699966192245,837086.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-16,0.1081399992108345,0.1081399992108345,0.1066600009799003,0.1081399992108345,1782182.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-17,0.1125800013542175,0.1125800013542175,0.1081399992108345,0.1125800013542175,9261947.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-18,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-19,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-22,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,432044.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-23,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,40504.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-24,0.1081399992108345,0.1096199974417686,0.1081399992108345,0.1081399992108345,999102.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-25,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-26,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-30,0.1125800013542175,0.1140599995851516,0.1125800013542175,0.1125800013542175,4509461.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-05-31,0.1155399978160858,0.1155399978160858,0.1125800013542175,0.1155399978160858,7749792.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-01,0.1155399978160858,0.1155399978160858,0.1155399978160858,0.1155399978160858,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-02,0.1155399978160858,0.1155399978160858,0.1155399978160858,0.1155399978160858,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-05,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,918094.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-06,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,513052.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-07,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,513052.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-08,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-09,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-12,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,135014.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-13,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,567058.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-14,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-15,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-16,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-19,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-20,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,216022.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-21,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-22,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-23,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-26,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-27,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-28,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-29,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-06-30,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-03,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,540055.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-05,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,162017.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-06,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-07,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-10,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,27003.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-11,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,54006.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-12,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,54006.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-13,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-14,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-17,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,270028.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-18,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,1107113.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-19,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,162017.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-20,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-21,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-24,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-25,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,756077.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-26,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,702072.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-27,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-28,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-07-31,0.1081399992108345,0.1111000031232833,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-01,0.1081399992108345,0.1111000031232833,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-02,0.1081399992108345,0.1111000031232833,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-03,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-04,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-07,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,27003.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-08,0.1081399992108345,0.1096199974417686,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-09,0.1081399992108345,0.1096199974417686,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-10,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-11,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-14,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,162017.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-15,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,216022.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-16,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,189019.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-17,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-18,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.1081399992108345,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-21,0.1096199974417686,0.1096199974417686,0.1096199974417686,0.1096199974417686,432044.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-22,0.1125800013542175,0.1125800013542175,0.1111000031232833,0.1125800013542175,1107113.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-23,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-24,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-25,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-28,0.1125800013542175,0.1140599995851516,0.1125800013542175,0.1125800013542175,756077.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-29,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-30,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-08-31,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-09-01,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-09-05,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,810083.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-09-06,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,108011.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-09-07,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-09-08,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-09-11,0.1125800013542175,0.1125800013542175,0.1125800013542175,0.1125800013542175,270028.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-09-12,0.1111000031232833,0.1125800013542175,0.1111000031232833,0.1111000031232833,918094.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2000-09-13,0.1111000031232833,0.1111000031232833,0.1111000031232833,0.1111000031232833,702072.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
