Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Repaired?,"('Close', 'MEE')","('High', 'MEE')","('Low', 'MEE')","('Open', 'MEE')","('Volume', 'MEE')","('Close', 'MEE').1","('High', 'MEE').1","('Low', 'MEE').1","('Open', 'MEE').1","('Volume', 'MEE').1","('Close', 'MEE')","('High', 'MEE')","('Low', 'MEE')","('Open', 'MEE')","('Volume', 'MEE')"
2008-01-15,13.838600158691406,13.838600158691406,13.838600158691406,13.838600158691406,43.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-01-16,13.088299751281738,13.17169952392578,13.088299751281738,13.17169952392578,65.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-01-17,13.255000114440918,13.255000114440918,13.255000114440918,13.255000114440918,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-01-18,12.921600341796877,12.921600341796877,12.921600341796877,12.921600341796877,130.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-01-22,7.086030006408691,7.086030006408691,7.086030006408691,7.086030006408691,96.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-01-23,8.836700439453125,8.836700439453125,8.836700439453125,8.836700439453125,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-01-24,9.086790084838867,10.337300300598145,9.086790084838867,10.337300300598145,492.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-01-25,10.92080020904541,10.92080020904541,10.92080020904541,10.92080020904541,984.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-01-28,13.015299797058104,13.015299797058104,13.015299797058104,13.015299797058104,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-01-29,11.254300117492676,11.254300117492676,11.254300117492676,11.254300117492676,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-01-30,12.220499992370604,12.220499992370604,12.220499992370604,12.220499992370604,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-01-31,9.920439720153809,9.920439720153809,9.920439720153809,9.920439720153809,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-01,11.504400253295898,11.75450038909912,11.504400253295898,11.75450038909912,97.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-04,11.671099662780762,11.671099662780762,11.671099662780762,11.671099662780762,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-05,11.921199798583984,11.921199798583984,11.921199798583984,11.921199798583984,194.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-06,12.42140007019043,12.42140007019043,12.42140007019043,12.42140007019043,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-07,11.671099662780762,11.671099662780762,11.671099662780762,11.671099662780762,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-08,11.504400253295898,13.004899978637695,11.504400253295898,13.004899978637695,240.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-11,13.810099601745604,13.810099601745604,11.58769989013672,11.58769989013672,480.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-12,10.837499618530272,12.915900230407717,10.837499618530272,12.915900230407717,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-13,12.915900230407717,12.915900230407717,12.915900230407717,12.915900230407717,403.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-14,13.21399974822998,13.21399974822998,13.21399974822998,13.21399974822998,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-15,10.503999710083008,10.503999710083008,10.503999710083008,10.503999710083008,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-19,11.823100090026855,11.823100090026855,11.823100090026855,11.823100090026855,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-20,9.837080001831056,9.837080001831056,9.837080001831056,9.837080001831056,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-21,12.121100425720217,12.121100425720217,12.121100425720217,12.121100425720217,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-22,10.587400436401367,10.587400436401367,10.587400436401367,10.587400436401367,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-25,11.087599754333496,11.087599754333496,11.087599754333496,11.087599754333496,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-26,12.121100425720217,12.121100425720217,12.121100425720217,12.121100425720217,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-27,10.337300300598145,10.337300300598145,10.337300300598145,10.337300300598145,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-28,10.837499618530272,10.837499618530272,10.837499618530272,10.837499618530272,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-02-29,12.915900230407717,12.915900230407717,12.915900230407717,12.915900230407717,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-03,9.920439720153809,10.75409984588623,9.920439720153809,10.75409984588623,204.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-04,9.670350074768066,9.670350074768066,9.670350074768066,9.670350074768066,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-05,9.837080001831056,9.837080001831056,9.837080001831056,9.837080001831056,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-06,10.337300300598145,10.337300300598145,10.337300300598145,10.337300300598145,12.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-07,9.75370979309082,10.00380039215088,9.75370979309082,10.00380039215088,5.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-10,10.00380039215088,10.00380039215088,9.586979866027832,9.586979866027832,444.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-11,9.420249938964844,9.420249938964844,9.420249938964844,9.420249938964844,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-12,11.723699569702148,11.723699569702148,11.723699569702148,11.723699569702148,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-13,9.420249938964844,9.420249938964844,9.420249938964844,9.420249938964844,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-14,9.33689022064209,9.33689022064209,9.33689022064209,9.33689022064209,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-17,10.087200164794922,10.087200164794922,10.087200164794922,10.087200164794922,94.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-18,11.299999803304672,11.299999803304672,11.299999803304672,11.299999803304672,500.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2008-03-19,8.799999952316284,8.799999952316284,8.799999952316284,8.799999952316284,5500.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2008-03-20,8.503239631652832,8.503239631652832,8.503239631652832,8.503239631652832,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-25,8.75333023071289,8.75333023071289,8.75333023071289,8.75333023071289,132.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-26,10.670700073242188,10.670700073242188,10.587400436401367,10.587400436401367,732.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-27,12.004599571228027,12.754899978637695,12.004599571228027,12.754899978637695,480.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-28,13.512100219726562,13.512100219726562,13.512100219726562,13.512100219726562,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-03-31,13.21399974822998,13.21399974822998,13.21399974822998,13.21399974822998,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-01,10.253899574279783,10.253899574279783,9.837080001831056,9.837080001831056,120.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-02,8.003049850463867,8.003049850463867,8.003049850463867,8.003049850463867,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-03,7.752950191497803,7.752950191497803,7.752950191497803,7.752950191497803,240.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-04,8.336509704589844,8.336509704589844,7.752950191497803,7.836319923400879,505.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-07,9.503620147705078,9.503620147705078,9.503620147705078,9.503620147705078,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-08,10.00380039215088,10.00380039215088,10.00380039215088,10.00380039215088,1010.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-09,11.425600051879885,11.425600051879885,11.425600051879885,11.425600051879885,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-10,9.253520011901855,9.253520011901855,9.253520011901855,9.253520011901855,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-11,9.253520011901855,9.253520011901855,9.253520011901855,9.253520011901855,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-14,8.920060157775879,8.920060157775879,8.920060157775879,8.920060157775879,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-15,8.253140449523926,8.253140449523926,8.253140449523926,8.253140449523926,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-16,8.253140449523926,8.253140449523926,8.253140449523926,8.253140449523926,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-17,10.233400344848633,10.233400344848633,10.233400344848633,10.233400344848633,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-18,10.034700393676758,10.034700393676758,10.034700393676758,10.034700393676758,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-21,10.034700393676758,10.034700393676758,10.034700393676758,10.034700393676758,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-22,9.086790084838867,9.086790084838867,9.086790084838867,9.086790084838867,94.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-23,9.33689022064209,9.33689022064209,9.33689022064209,9.33689022064209,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-24,10.337300300598145,10.420599937438965,10.337300300598145,10.420599937438965,48.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-25,10.420599937438965,10.420599937438965,10.420599937438965,10.420599937438965,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-28,11.921199798583984,11.921199798583984,11.921199798583984,11.921199798583984,96.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-29,11.42099952697754,11.42099952697754,11.42099952697754,11.42099952697754,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-04-30,12.671500205993652,13.671899795532228,12.671500205993652,13.671899795532228,31.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-02,15.101699829101562,15.101699829101562,15.101699829101562,15.101699829101562,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-05,16.172800064086914,16.172800064086914,16.172800064086914,16.172800064086914,31.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-06,17.33989906311035,17.756799697875977,17.33989906311035,17.756799697875977,216.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-07,16.50629997253418,16.50629997253418,15.922699928283691,15.922699928283691,168.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-08,18.34029960632324,18.34029960632324,18.34029960632324,18.34029960632324,768.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-09,18.006799697875977,18.006799697875977,18.006799697875977,18.006799697875977,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-12,20.84129905700684,20.84129905700684,20.84129905700684,20.84129905700684,1200.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-13,22.75869941711425,22.75869941711425,22.75869941711425,22.75869941711425,204.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-19,24.426000595092773,24.67609977722168,24.426000595092773,24.67609977722168,1379.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-20,26.92690086364746,27.593799591064453,26.92690086364746,27.593799591064453,720.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-21,27.177000045776367,28.34410095214844,27.093700408935547,28.34410095214844,2255.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-22,29.76129913330078,33.51279830932617,29.76129913330078,33.51279830932617,1796.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-23,42.52330017089844,42.52330017089844,42.52330017089844,42.52330017089844,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-27,36.347198486328125,36.347198486328125,33.679500579833984,33.679500579833984,1048.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-28,31.76210021972656,31.76210021972656,30.92840003967285,31.17849922180176,794.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-29,37.75429916381836,37.75429916381836,37.75429916381836,37.75429916381836,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-05-30,36.5620002746582,36.5620002746582,36.5620002746582,36.5620002746582,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-02,34.09629821777344,35.43009948730469,34.09629821777344,35.09669876098633,2387.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-03,37.51430130004883,37.51430130004883,36.93069839477539,37.51430130004883,1238.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-04,43.68330001831055,43.68330001831055,42.51620101928711,43.59989929199219,2867.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-05,38.93149948120117,40.68220138549805,38.93149948120117,40.68220138549805,254.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-06,39.93190002441406,39.93190002441406,39.5984001159668,39.5984001159668,619.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-09,38.26459884643555,40.43209838867188,38.26459884643555,40.43209838867188,36.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-10,38.51470184326172,38.51470184326172,37.264198303222656,37.51430130004883,456.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-11,35.596900939941406,35.930301666259766,35.596900939941406,35.930301666259766,388.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-12,39.14519882202149,39.14519882202149,39.14519882202149,39.14519882202149,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-13,29.84469985961914,29.9281005859375,29.84469985961914,29.9281005859375,132.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-16,37.95299911499024,37.95299911499024,37.85359954833984,37.85359954833984,20.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-17,32.595699310302734,32.595699310302734,32.595699310302734,32.595699310302734,264.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-18,35.596900939941406,37.51430130004883,34.93000030517578,34.93000030517578,238.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-19,41.03300094604492,41.03300094604492,41.03300094604492,41.03300094604492,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-20,33.09590148925781,33.762901306152344,33.09590148925781,33.762901306152344,312.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-23,34.26300048828125,35.09669876098633,34.26300048828125,35.09669876098633,134.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-24,42.62260055541992,42.62260055541992,42.62260055541992,42.62260055541992,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-25,44.21229934692383,44.21229934692383,44.21229934692383,44.21229934692383,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-26,36.01369857788086,36.01369857788086,36.01369857788086,36.01369857788086,60.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-27,37.01409912109375,37.09749984741211,37.01409912109375,37.09749984741211,144.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-06-30,48.782501220703125,48.782501220703125,48.782501220703125,48.782501220703125,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-07-01,45.80189895629883,45.80189895629883,38.097801208496094,38.097801208496094,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-07-02,36.09709930419922,36.09709930419922,36.09709930419922,36.09709930419922,38.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-07-03,40.337501525878906,40.337501525878906,40.337501525878906,40.337501525878906,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-07-07,31.678699493408203,31.678699493408203,31.678699493408203,31.678699493408203,360.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-07-08,31.678699493408203,31.678699493408203,31.595399856567383,31.595399856567383,79.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-07-09,29.17779922485352,29.26110076904297,29.17779922485352,29.26110076904297,86.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-07-10,27.67720031738281,27.67720031738281,27.67720031738281,27.67720031738281,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-07-11,29.84469985961914,29.84469985961914,29.84469985961914,29.84469985961914,173.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-07-14,30.178199768066406,30.178199768066406,30.178199768066406,30.178199768066406,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-07-15,28.594200134277344,28.594200134277344,28.34410095214844,28.34410095214844,108.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-08-20,15.922699928283691,15.922699928283691,15.922699928283691,15.922699928283691,240.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-08-21,14.672200202941896,14.672200202941896,14.672200202941896,14.672200202941896,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-08-22,14.172100067138672,14.172100067138672,14.172100067138672,14.172100067138672,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-08-25,15.339200019836426,17.67340087890625,15.339200019836426,17.67340087890625,2.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-08-26,21.758399963378903,21.758399963378903,21.758399963378903,21.758399963378903,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-08-27,24.937700271606445,24.937700271606445,24.937700271606445,24.937700271606445,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-08-28,22.92539978027344,22.92539978027344,22.92539978027344,22.92539978027344,12.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-08-29,23.342199325561523,23.342199325561523,23.342199325561523,23.342199325561523,24.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-02,25.732500076293945,25.732500076293945,25.732500076293945,25.732500076293945,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-03,20.92460060119629,20.92460060119629,20.92460060119629,20.92460060119629,96.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-04,22.25849914550781,22.25849914550781,22.25849914550781,22.25849914550781,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-05,29.80599975585937,29.80599975585937,29.80599975585937,29.80599975585937,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-08,26.76020050048828,26.76020050048828,26.76020050048828,26.76020050048828,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-09,26.67679977416992,26.67679977416992,26.510099411010746,26.510099411010746,156.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-10,30.84510040283203,31.26189994812012,30.84510040283203,31.26189994812012,156.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-11,28.17740058898925,28.17740058898925,28.17740058898925,28.17740058898925,18.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-12,39.74140167236328,39.74140167236328,39.74140167236328,39.74140167236328,40.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-15,29.17779922485352,29.17779922485352,29.17779922485352,29.17779922485352,36.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-16,25.92650032043457,25.92650032043457,25.92650032043457,25.92650032043457,41.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-17,26.34339904785156,26.67679977416992,26.34339904785156,26.67679977416992,36.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-18,23.342199325561523,23.342199325561523,23.342199325561523,23.342199325561523,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-19,30.000001192092896,30.000001192092896,30.000001192092896,30.000001192092896,1000.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2008-09-22,26.92690086364746,26.92690086364746,26.92690086364746,26.92690086364746,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-23,25.09289932250977,25.09289932250977,25.09289932250977,25.09289932250977,24.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-24,30.700199127197266,30.700199127197266,30.700199127197266,30.700199127197266,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-25,24.5093002319336,24.59269905090332,24.5093002319336,24.59269905090332,60.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-26,27.093700408935547,27.093700408935547,27.093700408935547,27.093700408935547,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-29,34.37630081176758,34.37630081176758,34.37630081176758,34.37630081176758,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-09-30,29.6072998046875,29.6072998046875,29.6072998046875,29.6072998046875,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-01,25.59309959411621,25.59309959411621,25.59309959411621,25.59309959411621,126.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-02,26.26000022888184,26.26000022888184,26.093299865722656,26.093299865722656,108.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-03,30.998300552368164,30.998300552368164,30.998300552368164,30.998300552368164,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-06,29.80599975585937,29.80599975585937,29.80599975585937,29.80599975585937,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-07,21.34149932861328,21.34149932861328,20.92460060119629,20.92460060119629,120.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-08,16.006099700927734,16.006099700927734,15.672599792480469,15.672599792480469,60.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-09,14.588899612426758,14.588899612426758,14.588899612426758,14.588899612426758,240.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-10,10.92080020904541,10.92080020904541,10.92080020904541,10.92080020904541,120.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-13,11.75450038909912,13.755200386047363,11.75450038909912,13.755200386047363,139.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-14,14.83899974822998,16.67300033569336,14.83899974822998,16.67300033569336,48.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-15,13.50510025024414,13.50510025024414,13.50510025024414,13.50510025024414,58.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-16,12.25469970703125,12.25469970703125,12.004599571228027,12.004599571228027,180.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-17,16.899999976158142,16.899999976158142,16.899999976158142,16.899999976158142,33028.0,0.0,0.0,0.0,True,,,,,,,,,,,,,,,
2008-10-20,14.172100067138672,15.17240047454834,14.172100067138672,15.17240047454834,240.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-21,13.838600158691406,13.838600158691406,13.838600158691406,13.838600158691406,433.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-22,16.095199584960938,16.095199584960938,16.095199584960938,16.095199584960938,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-23,13.421799659729004,13.421799659729004,13.421799659729004,13.421799659729004,60.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-24,10.503999710083008,12.087900161743164,10.503999710083008,12.087900161743164,30.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-27,10.00380039215088,10.503999710083008,10.00380039215088,10.503999710083008,84.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-28,9.920439720153809,9.920439720153809,9.920439720153809,9.920439720153809,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-29,10.337300300598145,10.337300300598145,10.337300300598145,10.337300300598145,108.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-30,11.75450038909912,12.921600341796877,11.75450038909912,12.921600341796877,18.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-10-31,11.921199798583984,11.921199798583984,11.921199798583984,11.921199798583984,36.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-11-03,14.00529956817627,14.00529956817627,14.00529956817627,14.00529956817627,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-11-04,13.50510025024414,13.50510025024414,13.50510025024414,13.50510025024414,0.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-11-05,17.923500061035156,19.75749969482422,17.923500061035156,19.75749969482422,32.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
2008-11-06,15.839400291442873,15.839400291442873,15.839400291442873,15.839400291442873,65.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,
