Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Repaired?
2013-05-13 00:00:00-04:00,5.499999970197678,5.499999970197678,5.499999970197678,5.499999970197678,10120,0.0,0.0,0.0,True
2013-05-14 00:00:00-04:00,5.000000074505806,5.000000074505806,5.000000074505806,5.000000074505806,10500,0.0,0.0,0.0,True
2013-05-15 00:00:00-04:00,5.000000074505806,5.000000074505806,5.000000074505806,5.000000074505806,0,0.0,0.0,0.0,True
2013-05-16 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,85000,0.0,0.0,0.0,True
2013-05-17 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,20400,0.0,0.0,0.0,True
2013-05-20 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,0,0.0,0.0,0.0,True
2013-05-21 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,0,0.0,0.0,0.0,True
2013-05-22 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,44000,0.0,0.0,0.0,True
2013-05-23 00:00:00-04:00,4.500000178813934,4.500000178813934,3.999999910593033,4.500000178813934,60000,0.0,0.0,0.0,True
2013-05-24 00:00:00-04:00,5.000000074505806,5.000000074505806,5.000000074505806,5.000000074505806,28000,0.0,0.0,0.0,True
2013-05-28 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,43380,0.0,0.0,0.0,True
2013-05-29 00:00:00-04:00,4.500000178813934,5.000000074505806,4.500000178813934,5.000000074505806,16000,0.0,0.0,0.0,True
2013-05-30 00:00:00-04:00,5.000000074505806,5.000000074505806,5.000000074505806,5.000000074505806,0,0.0,0.0,0.0,True
2013-05-31 00:00:00-04:00,5.000000074505806,5.000000074505806,5.000000074505806,5.000000074505806,20000,0.0,0.0,0.0,True
2013-06-03 00:00:00-04:00,5.000000074505806,5.000000074505806,4.500000178813934,5.000000074505806,36500,0.0,0.0,0.0,True
2013-06-04 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,5660,0.0,0.0,0.0,True
2013-06-05 00:00:00-04:00,5.000000074505806,5.000000074505806,3.999999910593033,3.999999910593033,1030200,0.0,0.0,0.0,True
2013-06-06 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,134900,0.0,0.0,0.0,True
2013-06-07 00:00:00-04:00,3.999999910593033,3.999999910593033,3.999999910593033,3.999999910593033,14000,0.0,0.0,0.0,True
2013-06-10 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,156000,0.0,0.0,0.0,True
2013-06-11 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,0,0.0,0.0,0.0,True
2013-06-12 00:00:00-04:00,3.999999910593033,3.999999910593033,3.999999910593033,3.999999910593033,5000,0.0,0.0,0.0,True
2013-06-13 00:00:00-04:00,3.999999910593033,4.500000178813934,3.999999910593033,4.500000178813934,66311,0.0,0.0,0.0,True
2013-06-14 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,25000,0.0,0.0,0.0,True
2013-06-17 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,6000,0.0,0.0,0.0,True
2013-06-18 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,33000,0.0,0.0,0.0,True
2013-06-19 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,0,0.0,0.0,0.0,True
2013-06-20 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,69000,0.0,0.0,0.0,True
2013-06-21 00:00:00-04:00,5.000000074505806,5.000000074505806,5.000000074505806,5.000000074505806,1000,0.0,0.0,0.0,True
2013-06-24 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,17000,0.0,0.0,0.0,True
2013-06-25 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,6000,0.0,0.0,0.0,True
2013-06-26 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,34000,0.0,0.0,0.0,True
2013-06-27 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,0,0.0,0.0,0.0,True
2013-06-28 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,108000,0.0,0.0,0.0,True
2013-07-01 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,0,0.0,0.0,0.0,True
2013-07-02 00:00:00-04:00,3.999999910593033,3.999999910593033,3.999999910593033,3.999999910593033,50000,0.0,0.0,0.0,True
2013-07-03 00:00:00-04:00,3.999999910593033,3.999999910593033,3.999999910593033,3.999999910593033,240000,0.0,0.0,0.0,True
2013-07-05 00:00:00-04:00,3.999999910593033,3.999999910593033,3.999999910593033,3.999999910593033,0,0.0,0.0,0.0,True
2013-07-08 00:00:00-04:00,4.500000178813934,4.500000178813934,3.999999910593033,3.999999910593033,23000,0.0,0.0,0.0,True
2013-07-09 00:00:00-04:00,3.999999910593033,3.999999910593033,3.999999910593033,3.999999910593033,1000,0.0,0.0,0.0,True
2013-07-10 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,22000,0.0,0.0,0.0,True
2013-07-11 00:00:00-04:00,4.500000178813934,5.000000074505806,4.500000178813934,5.000000074505806,152700,0.0,0.0,0.0,True
2013-07-12 00:00:00-04:00,4.500000178813934,4.500000178813934,4.500000178813934,4.500000178813934,36025,0.0,0.0,0.0,True
2013-07-15 00:00:00-04:00,5.000000074505806,5.000000074505806,5.000000074505806,5.000000074505806,205000,0.0,0.0,0.0,True
2013-07-16 00:00:00-04:00,4.500000178813934,4.500000178813934,3.999999910593033,3.999999910593033,71460,0.0,0.0,0.0,True
