Date,Open,High,Low,Close,Volume,"('Close', 'CNP')","('High', 'CNP')","('Low', 'CNP')","('Open', 'CNP')","('Volume', 'CNP')"
1962-01-02,0.2872787714004516,0.2894622011210315,0.2872787714004516,0.2872787714004516,13879.0,,,,,
1962-01-03,0.2872784476350654,0.2872784476350654,0.284471184015274,0.284471184015274,25623.0,,,,,
1962-01-04,0.284471184015274,0.2857188313284712,0.284471184015274,0.284471184015274,16014.0,,,,,
1962-01-05,0.2844718536418995,0.2844718536418995,0.2776095867156982,0.2776095867156982,26690.0,,,,,
1962-01-08,0.2744902372360229,0.2744902372360229,0.2732425621924933,0.2744902372360229,21352.0,,,,,
1962-01-09,0.2744902372360229,0.2769856127298396,0.2744902372360229,0.2744902372360229,16014.0,,,,,
1962-01-10,0.2744902372360229,0.2769856127298396,0.2744902372360229,0.2744902372360229,18149.0,,,,,
1962-01-11,0.2744900883644953,0.2763615999147629,0.271994739630805,0.2732424139976501,17082.0,,,,,
1962-01-12,0.2744900331263467,0.2757377326488495,0.2744900331263467,0.2757377326488495,4270.0,,,,,
1962-01-15,0.2757377326488495,0.2807284545186448,0.2757377326488495,0.2757377326488495,10676.0,,,,,
1962-01-16,0.2757377326488495,0.2757377326488495,0.2738661960684646,0.2757377326488495,7473.0,,,,,
1962-01-17,0.2757379223420477,0.2776094348031962,0.2751140594482422,0.2751140594482422,8541.0,,,,,
1962-01-18,0.2751139255479178,0.275737788138084,0.2732424139976501,0.2732424139976501,7473.0,,,,,
1962-01-19,0.2732424882638575,0.2738663256168365,0.2726186255041279,0.2738663256168365,13879.0,,,,,
1962-01-22,0.2738662319720047,0.2757377687977458,0.2701231837272644,0.2701231837272644,14947.0,,,,,
1962-01-23,0.2701233491769118,0.2744902372360229,0.2682518366116174,0.2744902372360229,38434.0,,,,,
1962-01-24,0.2738661867269143,0.2738661867269143,0.2707469761371612,0.2707469761371612,17082.0,,,,,
1962-01-25,0.2738661372447912,0.2794807203732516,0.2738661372447912,0.2769853472709656,67260.0,,,,,
1962-01-26,0.2782332599163055,0.2807286351602821,0.2782332599163055,0.2782332599163055,19217.0,,,,,
1962-01-29,0.278233424544122,0.2794811256077394,0.2744903721668095,0.2776095867156982,50178.0,,,,,
1962-01-30,0.277609218916653,0.2819761033367892,0.277609218916653,0.2794807553291321,18149.0,,,,,
1962-01-31,0.2794808885105236,0.2838477496048695,0.2794808885105236,0.282600075006485,14947.0,,,,,
1962-02-01,0.2838477528569824,0.2863431274890899,0.2838477528569824,0.2863431274890899,13879.0,,,,,
1962-02-02,0.2863431278766974,0.2863431278766974,0.2850954532623291,0.2850954532623291,11744.0,,,,,
1962-02-05,0.2857193463686779,0.2866551280021667,0.2857193463686779,0.2866551280021667,8541.0,,,,,
1962-02-06,0.2866549269361876,0.290709893147878,0.2854072528423562,0.2875906825065613,36299.0,,,,,
1962-02-07,0.2885266840457916,0.2907101409781307,0.2885266840457916,0.2885266840457916,33096.0,,,,,
1962-02-08,0.2885266840457916,0.2888386282419198,0.2882147652564231,0.2885266840457916,5338.0,,,,,
1962-02-09,0.2894623168543673,0.2913338541984558,0.2894623168543673,0.2913338541984558,11744.0,,,,,
1962-02-12,0.2913338688691363,0.2919577062129974,0.2910219501972058,0.2919577062129974,8541.0,,,,,
1962-02-13,0.2929592302527812,0.2942111849309506,0.2898293435573578,0.2898293435573578,128114.0,,,,,
1962-02-14,0.2898294371003491,0.2901424258709091,0.2873255014419555,0.2873255014419555,19217.0,,,,,
1962-02-15,0.2873255505817713,0.2879515282299492,0.2854476176372378,0.2860735952854156,5338.0,,,,,
1962-02-16,0.2860734590255141,0.2892033457756042,0.2854474816754961,0.2892033457756042,33096.0,,,,,
1962-02-19,0.2892031460977339,0.2917070792628918,0.2885771691799164,0.2885771691799164,4270.0,,,,,
1962-02-20,0.2885773633852836,0.2904552954025376,0.2885773633852836,0.2898293435573578,8541.0,,,,,
1962-02-21,0.2898293576424699,0.2898293576424699,0.288577377409552,0.288890391588211,8541.0,,,,,
1962-02-23,0.288890270236305,0.2910811901092529,0.2885772561891314,0.2910811901092529,33096.0,,,,,
1962-02-26,0.2910813523907074,0.2910813523907074,0.2879514396190643,0.2879514396190643,10676.0,,,,,
1962-02-27,0.290455187508801,0.2917071672158094,0.290455187508801,0.2910811901092529,7473.0,,,,,
1962-02-28,0.2910812107400828,0.2923331650419301,0.290455208095262,0.2917071878910064,13879.0,,,,,
1962-03-01,0.2923330962657928,0.2938980642688148,0.2923330962657928,0.2923330962657928,5338.0,,,,,
1962-03-02,0.2923332656927098,0.29483720065241,0.2920202770094854,0.2929592430591583,16014.0,,,,,
1962-03-05,0.2929591946895077,0.2942111492156982,0.2917072401633171,0.2942111492156982,19217.0,,,,,
1962-03-06,0.2942110272767498,0.2942110272767498,0.2923330962657928,0.2923330962657928,7473.0,,,,,
1962-03-07,0.2929592430591583,0.2935852459195128,0.2929592430591583,0.2929592430591583,5338.0,,,,,
1962-03-08,0.2935851622713571,0.2992189824581146,0.2935851622713571,0.2992189824581146,33096.0,,,,,
1962-03-09,0.2992192556893901,0.2998452334490955,0.2967153191566467,0.2967153191566467,8541.0,,,,,
1962-03-12,0.2967150919385616,0.2979670464992523,0.2967150919385616,0.2979670464992523,12811.0,,,,,
1962-03-13,0.2973411621446771,0.2973411621446771,0.2954632043838501,0.2954632043838501,21352.0,,,,,
1962-03-14,0.2960891146582163,0.2985930492735,0.2960891146582163,0.2979670464992523,13879.0,,,,,
1962-03-15,0.2979672845183626,0.2979672845183626,0.2960893511772156,0.2960893511772156,13879.0,,,,,
1962-03-16,0.2960891282102472,0.2973411083221435,0.2942111707893545,0.2973411083221435,10676.0,,,,,
1962-03-19,0.2967151592284626,0.2967151592284626,0.2942112240453294,0.2954632043838501,10676.0,,,,,
1962-03-20,0.2942111977920554,0.2942111977920554,0.2929592430591583,0.2929592430591583,3203.0,,,,,
1962-03-21,0.2948373556137085,0.2960893110046113,0.2948373556137085,0.2948373556137085,11744.0,,,,,
1962-03-22,0.2948373556137085,0.2954633333091598,0.2942113524243378,0.2948373556137085,7473.0,,,,,
1962-03-23,0.2948371519726952,0.2954631292357905,0.2942111492156982,0.2942111492156982,7473.0,,,,,
1962-03-26,0.2942112240453294,0.2954632043838501,0.2942112240453294,0.2954632043838501,4270.0,,,,,
1962-03-27,0.2960891282102472,0.2973411083221435,0.2960891282102472,0.2973411083221435,19217.0,,,,,
1962-03-28,0.2960893511772156,0.2960893511772156,0.2960893511772156,0.2960893511772156,5338.0,,,,,
1962-03-29,0.2954632043838501,0.2954632043838501,0.2954632043838501,0.2954632043838501,8541.0,,,,,
1962-03-30,0.2973411083221435,0.2973411083221435,0.2973411083221435,0.2973411083221435,19217.0,,,,,
1962-04-02,0.297341086518978,0.2979670382881715,0.2942111492156982,0.2942111492156982,10676.0,,,,,
1962-04-03,0.2942113524243378,0.2967152887000626,0.2935854002228057,0.2948373556137085,23488.0,,,,,
1962-04-04,0.2948372019072557,0.2960891566454813,0.2948372019072557,0.2951501905918121,18149.0,,,,,
1962-04-05,0.2951503444614342,0.2960893110046113,0.2948373556137085,0.2948373556137085,12811.0,,,,,
1962-04-06,0.2948373556137085,0.2954633333091598,0.2948373556137085,0.2948373556137085,10676.0,,,,,
1962-04-09,0.2948371814729226,0.2951501701357866,0.2945241928100586,0.2945241928100586,13879.0,,,,,
1962-04-10,0.2945241928100586,0.2951501701357866,0.2945241928100586,0.2945241928100586,13879.0,,,,,
1962-04-11,0.294524204238568,0.294524204238568,0.2879513910755682,0.2892033457756042,48043.0,,,,,
1962-04-12,0.2879514601527302,0.2879514601527302,0.278561746662135,0.2804397046566009,35231.0,,,,,
1962-04-13,0.2804395904046186,0.2804395904046186,0.2798135876655578,0.2798135876655578,41637.0,,,,,
1962-04-16,0.2798136865594914,0.280439689519799,0.2779357541602988,0.2791877090930938,27758.0,,,,,
1962-04-17,0.2791877090930938,0.280439689519799,0.2791877090930938,0.2791877090930938,13879.0,,,,,
1962-04-18,0.2810655832290649,0.2835695180695143,0.2810655832290649,0.2810655832290649,11744.0,,,,,
1962-04-19,0.2816915531585425,0.2860734194971063,0.2816915531585425,0.2835694849491119,11744.0,,,,,
1962-04-23,0.2835693727413923,0.2854473292827606,0.2816914416939156,0.2854473292827606,5338.0,,,,,
1962-04-24,0.2879514396190643,0.2879514396190643,0.2879514396190643,0.2879514396190643,2135.0,,,,,
1962-04-25,0.2879514396190643,0.2892033945301577,0.2860735072524242,0.2879514396190643,9609.0,,,,,
1962-04-26,0.2854475820308476,0.2854475820308476,0.2820046544075012,0.2820046544075012,13879.0,,,,,
1962-04-27,0.2810656414922865,0.2810656414922865,0.2791877090930938,0.2791877090930938,67260.0,,,,,
1962-04-30,0.2791876622878225,0.2804396425046355,0.2760577499866485,0.2760577499866485,12811.0,,,,,
1962-05-01,0.274805645033421,0.274805645033421,0.2616600511475899,0.2629120051860809,18149.0,,,,,
1962-05-02,0.2654159304300703,0.2679198384284973,0.2654159304300703,0.2679198384284973,23488.0,,,,,
1962-05-03,0.2654159387569547,0.2654159387569547,0.2629120051860809,0.2629120051860809,16014.0,,,,,
1962-05-04,0.2629122983685752,0.2679201456008528,0.2604083620054764,0.2654162347316742,34164.0,,,,,
1962-05-07,0.265415889060913,0.2679197966690674,0.265415889060913,0.2666678428649902,3203.0,,,,,
1962-05-08,0.2641640397826194,0.2641640397826194,0.262912085362339,0.2635380625724792,33096.0,,,,,
