Date,Open,High,Low,Close,Volume,"('Close', 'DIS')","('High', 'DIS')","('Low', 'DIS')","('Open', 'DIS')","('Volume', 'DIS')"
1962-01-02,0.0574408657848835,0.059368586410988,0.0574408657848835,0.0574408657848835,841958.0,,,,,
1962-01-03,0.0574408821585576,0.0584047404431797,0.0574408821585576,0.0582118444144725,801865.0,,,,,
1962-01-04,0.0582118444144725,0.0584047404431797,0.057826674215972,0.0582118444144725,962238.0,,,,,
1962-01-05,0.0582118290671149,0.0585976210228165,0.0580195503416529,0.0584047250449657,962238.0,,,,,
1962-01-08,0.0584047404431797,0.059175707305457,0.0570557073536947,0.0582118444144725,1282984.0,,,,,
1962-01-09,0.0582118147980101,0.059368573129177,0.0578266447954728,0.059368573129177,641492.0,,,,,
1962-01-10,0.0593685753710172,0.0603324332016534,0.0593685753710172,0.0599466413259506,681585.0,,,,,
1962-01-11,0.0599466255403456,0.0620672411874127,0.0597543469053872,0.0616814494132995,2004663.0,,,,,
1962-01-12,0.0616815018668063,0.0618743979179003,0.0589834353747084,0.0597543977200984,2004663.0,,,,,
1962-01-15,0.0597543977200985,0.0601395725696633,0.0593686102242733,0.0597543977200984,641492.0,,,,,
1962-01-16,0.0593686033341641,0.0593686033341641,0.057826674215972,0.0582118444144725,360839.0,,,,,
1962-01-17,0.0582118204645892,0.0582118204645892,0.0562847219407558,0.0562847219407558,400933.0,,,,,
1962-01-18,0.0566698991423723,0.0578266577323268,0.0566698991423723,0.0574408657848835,320746.0,,,,,
1962-01-19,0.0578266916163311,0.0585976541042327,0.0578266916163311,0.0585976541042327,441026.0,,,,,
1962-01-22,0.0589833842412169,0.0595614500343799,0.0589833842412169,0.0595614500343799,360839.0,,,,,
1962-01-23,0.0595614644533845,0.0609105014628813,0.0589833985202797,0.059368573129177,1202798.0,,,,,
1962-01-24,0.0593686211984981,0.0593686211984981,0.0578266916163311,0.0585976541042327,360839.0,,,,,
1962-01-25,0.0585976150975978,0.0587905110559435,0.0578266531229019,0.0578266531229019,160373.0,,,,,
1962-01-26,0.0578266577323268,0.0585976197684769,0.0574408657848835,0.0574408657848835,360839.0,,,,,
1962-01-29,0.0574408657848835,0.0582118278210336,0.0574408657848835,0.0574408657848835,240560.0,,,,,
1962-01-30,0.0574408612062104,0.058019544474887,0.0570556865418453,0.0578266531229019,681585.0,,,,,
1962-01-31,0.0578266531229019,0.058019544474887,0.0574408612062104,0.0578266531229019,320746.0,,,,,
1962-02-01,0.0578266916163311,0.059561512678885,0.0578266916163311,0.0585976541042327,1282984.0,,,,,
1962-02-02,0.0585976541042327,0.0593686211984981,0.0585976541042327,0.0585976541042327,641492.0,,,,,
1962-02-05,0.0585976541042327,0.0591757251117474,0.0585976541042327,0.0585976541042327,400933.0,,,,,
1962-02-06,0.0585976364718869,0.0589834285293013,0.0582118444144725,0.0582118444144725,240560.0,,,,,
1962-02-07,0.0585976159920581,0.059368582584883,0.0585976159920581,0.0589834079146385,1403264.0,,,,,
1962-02-08,0.0597543687929668,0.0611034013859481,0.0597543687929668,0.0605253353714942,2084849.0,,,,,
1962-02-09,0.060718244191654,0.0612963103285644,0.060718244191654,0.0609105229377746,1042425.0,,,,,
1962-02-12,0.0609105229377746,0.0611034143299887,0.0605253481930783,0.0609105229377746,641492.0,,,,,
1962-02-13,0.0609105229377746,0.0609105229377746,0.0601395561959269,0.0609105229377746,641492.0,,,,,
1962-02-14,0.0607182472340702,0.0607182472340702,0.0601395592093467,0.0601395592093467,200466.0,,,,,
1962-02-15,0.0603324394137813,0.0607182313292072,0.0603324394137813,0.0605253353714942,481119.0,,,,,
1962-02-16,0.0609104877235303,0.0626453115964843,0.0609104877235303,0.0616814494132995,3728673.0,,,,,
1962-02-19,0.0616814564363902,0.0616814564363902,0.0607182160019874,0.0607182160019874,841958.0,,,,,
1962-02-20,0.0611033660010121,0.0612962618470191,0.0611033660010121,0.0612962618470191,240560.0,,,,,
1962-02-21,0.0609105100345958,0.0609105100345958,0.0605253353714942,0.0605253353714942,120280.0,,,,,
1962-02-23,0.0605253512258291,0.0607182472340702,0.0601395592093467,0.0601395592093467,441026.0,,,,,
1962-02-26,0.0593686211984981,0.0593686211984981,0.0578266916163311,0.0585976541042327,761772.0,,,,,
1962-02-27,0.0585976364718869,0.0593686033341641,0.0582118444144725,0.0582118444144725,481119.0,,,,,
1962-02-28,0.0582118236118774,0.058597615531425,0.0576337575912475,0.0576337575912475,280653.0,,,,,
1962-03-01,0.0578266524660209,0.0591756850481033,0.0578266524660209,0.0591756850481033,441026.0,,,,,
1962-03-02,0.0591756908057406,0.0595614781492251,0.0587905161082744,0.0587905161082744,280653.0,,,,,
1962-03-05,0.0589834079146385,0.0599466486100571,0.0589834079146385,0.0589834079146385,441026.0,,,,,
1962-03-06,0.0589834285293013,0.0589834285293013,0.0582118444144725,0.0582118444144725,160373.0,,,,,
1962-03-07,0.0578266531229019,0.0578266531229019,0.0578266531229019,0.0578266531229019,120280.0,,,,,
1962-03-08,0.0578266580924009,0.0587905161082744,0.0576337621174781,0.0587905161082744,360839.0,,,,,
1962-03-09,0.0587905501909834,0.0593686211984981,0.0585976541042327,0.0585976541042327,521212.0,,,,,
1962-03-12,0.0587905393236144,0.0597543977200985,0.0587905393236144,0.0597543977200984,400933.0,,,,,
1962-03-13,0.0599086694519212,0.0608750209212303,0.0599086694519212,0.0608750209212303,360839.0,,,,,
1962-03-14,0.0608750903915035,0.0614546497777336,0.0602949075400829,0.0602949075400829,601399.0,,,,,
1962-03-15,0.0602948861987396,0.0610678442134492,0.0602948861987396,0.0606816746294498,280653.0,,,,,
1962-03-16,0.0606816746294498,0.0608750688448049,0.0604882804140947,0.0606816746294498,120280.0,,,,,
1962-03-19,0.0606816746294498,0.0612612338105453,0.0606816746294498,0.0606816746294498,561306.0,,,,,
1962-03-20,0.0602948949614144,0.0602948949614144,0.0599087253212928,0.0599087253212928,240560.0,,,,,
1962-03-21,0.0597153084311962,0.0597153084311962,0.0589423552155494,0.0589423552155494,320746.0,,,,,
1962-03-22,0.0587489743830947,0.0587489743830947,0.0583621859550476,0.0583621859550476,120280.0,,,,,
1962-03-23,0.0583621859550476,0.0591357628111418,0.0583621859550476,0.0583621859550476,441026.0,,,,,
1962-03-26,0.0583621948351281,0.0587489833220269,0.0579760298132896,0.0579760298132896,200466.0,,,,,
1962-03-27,0.0575892427038872,0.0575892427038872,0.057203073054552,0.057203073054552,240560.0,,,,,
1962-03-28,0.0570096666443902,0.0570096666443902,0.0566234970774381,0.0568162724375724,240560.0,,,,,
1962-03-29,0.0572030601501969,0.0577826239168643,0.0572030601501969,0.0577826239168643,320746.0,,,,,
1962-03-30,0.0577826239168643,0.0579760181213121,0.0573964543546447,0.0577826239168643,441026.0,,,,,
1962-04-02,0.0577826369519624,0.058362196231113,0.057203073054552,0.057203073054552,280653.0,,,,,
1962-04-03,0.0572030608512079,0.0577826246249778,0.0568162724375724,0.0568162724375724,320746.0,,,,,
1962-04-04,0.057203073054552,0.057203073054552,0.057203073054552,0.057203073054552,160373.0,,,,,
1962-04-05,0.0572030608512079,0.0573964550580257,0.0568162724375724,0.0568162724375724,320746.0,,,,,
1962-04-06,0.0573964603245258,0.0583621891356009,0.0573964603245258,0.0573964603245258,400933.0,,,,,
1962-04-09,0.0573964501274455,0.0577826196612241,0.0573964501274455,0.0575892254710197,400933.0,,,,,
1962-04-10,0.0575892357023486,0.0577826299269115,0.0573964603245258,0.0573964603245258,120280.0,,,,,
1962-04-11,0.0573964550580257,0.0579760188317955,0.0568162724375724,0.0568162724375724,320746.0,,,,,
1962-04-12,0.055849933438025,0.055849933438025,0.0541106276214122,0.0541106276214122,962238.0,,,,,
1962-04-13,0.0541105924259076,0.0541105924259076,0.0525646818513036,0.0537244230508804,1202798.0,,,,,
1962-04-16,0.0539178605608731,0.0544974245131015,0.0539178605608731,0.0544974245131015,601399.0,,,,,
1962-04-17,0.0550769473204251,0.0558499050264008,0.0550769473204251,0.0556571297347545,641492.0,,,,,
1962-04-18,0.0560433204223015,0.056816273803209,0.0560433204223015,0.0564301088452339,641492.0,,,,,
1962-04-19,0.0564301088452339,0.0573964564376075,0.0564301088452339,0.0564301088452339,441026.0,,,,,
1962-04-23,0.057203073054552,0.0573964673026273,0.057203073054552,0.057203073054552,601399.0,,,,,
1962-04-24,0.057396465929742,0.0583621948351281,0.057396465929742,0.0579760298132896,521212.0,,,,,
1962-04-25,0.0579760181213121,0.0585555772697208,0.0577826239168643,0.0577826239168643,922145.0,,,,,
1962-04-26,0.0575892318023755,0.0575892318023755,0.0564301088452339,0.0564301088452339,400933.0,,,,,
1962-04-27,0.0564300976617741,0.0568162625432181,0.0552703514695167,0.0552703514695167,360839.0,,,,,
1962-04-30,0.0543039871032841,0.0543039871032841,0.0531448647379875,0.0531448647379875,441026.0,,,,,
1962-05-01,0.0531448641834082,0.0541105924259076,0.0529514700727067,0.0537244230508804,481119.0,,,,,
1962-05-02,0.0537244579952064,0.0544974160943965,0.0533376695222221,0.0541106276214122,320746.0,,,,,
1962-05-03,0.0541105924259076,0.0541105924259076,0.0535310289401789,0.0537244230508804,360839.0,,,,,
1962-05-04,0.0537244230508804,0.0541105924259076,0.0537244230508804,0.0537244230508804,240560.0,,,,,
1962-05-07,0.0533376610410075,0.0533376610410075,0.0529514960944652,0.0529514960944652,320746.0,,,,,
1962-05-08,0.0529515153301342,0.0537244689689481,0.0517917685210704,0.0517917685210704,521212.0,,,,,
1962-05-09,0.0510187716271416,0.0510187716271416,0.0498590258013422,0.050245814025402,841958.0,,,,,
1962-05-10,0.0498590595403034,0.0498590595403034,0.0494728945195674,0.0494728945195674,561306.0,,,,,
1962-05-11,0.0494728911254503,0.0502458445789518,0.0471540215284272,0.0483131445944309,801865.0,,,,,
1962-05-14,0.048313114417824,0.0510187707841396,0.048313114417824,0.0510187707841396,721679.0,,,,,
1962-05-15,0.051018771998374,0.0514055602252483,0.051018771998374,0.0514055602252483,360839.0,,,,,
1962-05-16,0.0510187970653805,0.0510187970653805,0.0498590506613254,0.0498590506613254,280653.0,,,,,
1962-05-17,0.0498590472180898,0.0498590472180898,0.0486999243590305,0.0490860939025878,280653.0,,,,,
1962-05-18,0.049086106033773,0.0494728945195674,0.049086106033773,0.0494728945195674,360839.0,,,,,
1962-05-21,0.0494728945195674,0.0494728945195674,0.049086106033773,0.0494728945195674,120280.0,,,,,
1962-05-22,0.0494728945195674,0.0510188061508879,0.0494728945195674,0.0494728945195674,681585.0,,,,,
1962-05-23,0.0494728939738885,0.0494728939738885,0.0471540242433548,0.0471540242433548,761772.0,,,,,
1962-05-24,0.047540184110403,0.0486999258516535,0.047540184110403,0.047540184110403,601399.0,,,,,
1962-05-25,0.0481203738298173,0.0486999330536895,0.0481203738298173,0.0483131445944309,1202798.0,,,,,
1962-05-28,0.0483131497629371,0.0494728964180254,0.0479269847273826,0.0479269847273826,3808860.0,,,,,
1962-05-29,0.0459942913467497,0.0459942913467497,0.043868196590328,0.0444483794271945,4410258.0,,,,,
1962-05-31,0.0494728945195674,0.0510188061508879,0.0494728945195674,0.0494728945195674,2886715.0,,,,,
1962-06-01,0.0494728945195674,0.0494728945195674,0.0483131479089829,0.0494728945195674,801865.0,,,,,
1962-06-04,0.0492794923105333,0.0492794923105333,0.0463810637593269,0.0463810637593269,681585.0,,,,,
1962-06-05,0.0463810689600926,0.0479269805148581,0.0459942804934523,0.047733586281538,1964570.0,,,,,
1962-06-06,0.0477335773573961,0.0492794886231422,0.0473467889630687,0.0492794886231422,481119.0,,,,,
1962-06-07,0.049279502167707,0.0498590614535799,0.0475401962267456,0.0479269847273826,721679.0,,,,,
1962-06-08,0.047926958569474,0.0490860811268459,0.047926958569474,0.0486999116837978,681585.0,,,,,
1962-06-11,0.0479269847273826,0.0479269847273826,0.0473468019764272,0.0479269847273826,280653.0,,,,,
1962-06-12,0.0473063398486208,0.0473063398486208,0.0463368706405162,0.0463368706405162,240560.0,,,,,
1962-06-13,0.0463369139167382,0.0463369139167382,0.0449794009327888,0.0449794009327888,721679.0,,,,,
1962-06-14,0.0442039209754919,0.0442039209754919,0.0409080907702446,0.0409080907702446,1523544.0,,,,,
1962-06-15,0.040908113903369,0.0443979650735855,0.0403266774460384,0.0443979650735855,1523544.0,,,,,
1962-06-18,0.0443979690564799,0.0449794009327888,0.0424590241962215,0.0449794009327888,681585.0,,,,,
1962-06-19,0.0449794009327888,0.0455614582886329,0.0438165325469892,0.0449794009327888,400933.0,,,,,
1962-06-20,0.0449793840319408,0.0449793840319408,0.0438165160830848,0.0442039333283901,160373.0,,,,,
1962-06-21,0.043428473174572,0.043428473174572,0.0428470415812264,0.0434284731745719,1042425.0,,,,,
1962-06-22,0.0432344662277124,0.0432344662277124,0.0422656126320362,0.0422656126320362,521212.0,,,,,
1962-06-25,0.0418775698576764,0.0418775698576764,0.0405206829309463,0.0405206829309463,280653.0,,,,,
1962-06-26,0.0405206829309463,0.041489536418831,0.0405206829309463,0.0405206829309463,561306.0,,,,,
1962-06-27,0.0411021237657836,0.0422656126320362,0.0411021237657836,0.0422656126320362,841958.0,,,,,
1962-06-28,0.0422656126320362,0.042653029901075,0.0418775745168392,0.0422656126320362,360839.0,,,,,
1962-06-29,0.0422656055471511,0.0424590037261726,0.0414895340800285,0.0414895340800285,641492.0,,,,,
1962-07-02,0.0407140682239747,0.041877556592226,0.0407140682239747,0.041877556592226,200466.0,,,,,
1962-07-03,0.0418775563224084,0.0440098978579044,0.0418775563224084,0.0440098978579044,801865.0,,,,,
1962-07-05,0.044009909401097,0.0442039284252891,0.0430410606054185,0.0434284731745719,400933.0,,,,,
1962-07-06,0.042653029901075,0.042653029901075,0.0422656126320362,0.0422656126320362,441026.0,,,,,
1962-07-09,0.0422656126320362,0.0422656126320362,0.0422656126320362,0.0422656126320362,40093.0,,,,,
1962-07-10,0.0438165160830848,0.0442039333283901,0.0438165160830848,0.0442039333283901,1002331.0,,,,,
1962-07-11,0.0442039356403945,0.0461428798735141,0.0436224993189655,0.0461428798735141,1924476.0,,,,,
